NU_INSCRICAO,NO_MUNICIPIO_RESIDENCIA,IDADE,SEXO,TP_ESTADO_CIVIL,RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,ESCOLA,CO_ESCOLA,NO_MUNICIPIO_ESC,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,COMP1,COMP2,COMP3,COMP4,COMP5,NOTA_REDACAO,INTERNET
"1,90E+11",São Paulo,23,M,1,parda,1,1,não_respondeu,,,1,1,1,1,378.6,388.8,465.3,459.7,Inglês,1.0,80.0,40.0,40.0,120.0,60.0,340.0,Não
"1,90E+11",São Paulo,17,F,1,parda,1,2,pública,35000929.0,São Paulo,1,1,1,1,538.3,568.1,535.2,472.2,Inglês,1.0,140.0,140.0,120.0,120.0,100.0,620.0,Sim
"1,90E+11",São Paulo,17,F,1,preta,1,2,pública,,,1,1,1,1,423.6,539.6,524.2,411.8,Espanhol,1.0,120.0,120.0,120.0,80.0,0.0,440.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,pública,35004352.0,São Paulo,1,1,1,1,519.4,578.4,541.8,647.5,Inglês,1.0,160.0,120.0,120.0,120.0,140.0,660.0,Sim
"1,90E+11",São Paulo,17,F,1,branca,1,2,privada,35132214.0,São Paulo,1,1,1,1,525.4,600.4,558.1,549.9,Inglês,1.0,160.0,120.0,160.0,140.0,140.0,720.0,Sim
"1,90E+11",São Paulo,25,F,2,branca,1,1,não_respondeu,,,1,1,1,1,393.7,420.4,49.6,398.7,Espanhol,1.0,100.0,100.0,100.0,80.0,120.0,500.0,Não
"1,90E+11",São Paulo,41,F,1,parda,1,1,não_respondeu,,,1,1,1,1,510.5,563.8,567.6,585.3,Espanhol,1.0,120.0,120.0,120.0,120.0,100.0,580.0,Sim
"1,90E+11",São Paulo,18,F,1,branca,1,1,não_respondeu,,,1,1,1,1,372.9,485.9,482.6,39.4,Inglês,1.0,120.0,100.0,100.0,80.0,60.0,460.0,Sim
"1,90E+11",São Paulo,43,F,1,parda,1,1,não_respondeu,,,1,1,1,1,409.2,334.8,356.6,470.5,Inglês,1.0,100.0,100.0,80.0,80.0,0.0,360.0,Sim
"1,90E+11",São Paulo,21,F,1,parda,1,1,não_respondeu,,,1,1,1,1,48.6,557.1,577.7,515.4,Inglês,1.0,140.0,140.0,120.0,120.0,140.0,660.0,Sim
"1,90E+11",São Paulo,23,F,1,nao_declarado,1,1,não_respondeu,,,1,1,1,1,635.8,517.5,539.6,585.8,Espanhol,1.0,120.0,120.0,100.0,100.0,100.0,540.0,Sim
"1,90E+11",São Paulo,21,M,1,parda,1,1,não_respondeu,,,1,1,1,1,417.2,42.3,358.7,62.3,Inglês,1.0,140.0,120.0,120.0,100.0,0.0,480.0,Sim
"1,90E+11",São Paulo,21,F,2,branca,1,1,não_respondeu,,,1,1,1,1,54.1,49.2,49.0,508.7,Espanhol,1.0,100.0,80.0,60.0,80.0,0.0,320.0,Sim
"1,90E+11",São Paulo,19,F,1,branca,1,1,não_respondeu,,,1,1,1,1,407.2,585.1,591.9,449.2,Inglês,1.0,140.0,120.0,120.0,140.0,120.0,640.0,Sim
"1,90E+11",São Paulo,17,M,1,parda,1,2,pública,35428905.0,São Paulo,1,1,1,1,43.8,593.3,61.4,662.1,Inglês,1.0,120.0,160.0,120.0,140.0,120.0,660.0,Sim
"1,90E+11",São Paulo,17,F,1,branca,1,2,pública,35003682.0,São Paulo,1,1,1,1,417.4,595.5,517.6,491.5,Inglês,1.0,140.0,160.0,120.0,120.0,140.0,680.0,Sim
"1,90E+11",São Paulo,19,M,1,parda,1,1,não_respondeu,,,1,1,1,1,418.5,48.6,483.6,46.0,Espanhol,1.0,120.0,120.0,80.0,80.0,0.0,400.0,Sim
"1,90E+11",São Paulo,19,M,1,preta,1,1,não_respondeu,,,1,1,1,1,439.8,599.8,524.9,587.2,Inglês,1.0,120.0,120.0,140.0,100.0,120.0,600.0,Sim
"1,90E+11",São Paulo,18,F,1,preta,1,1,não_respondeu,,,1,1,1,1,469.7,504.3,494.6,425.3,Espanhol,1.0,120.0,100.0,120.0,120.0,0.0,460.0,Sim
"1,90E+11",São Paulo,17,F,1,branca,1,2,privada,35104985.0,São Paulo,1,1,1,1,675.2,662.2,656.1,73.5,Inglês,1.0,120.0,180.0,140.0,120.0,100.0,660.0,Sim
"1,90E+11",São Paulo,17,M,1,parda,1,2,pública,35048653.0,São Paulo,1,1,1,1,455.6,569.2,597.1,616.4,Inglês,1.0,160.0,160.0,160.0,180.0,140.0,800.0,Sim
"1,90E+11",São Paulo,17,F,1,parda,1,2,privada,,,1,1,1,1,50.2,53.2,589.6,639.4,Inglês,1.0,160.0,140.0,160.0,180.0,160.0,800.0,Sim
"1,90E+11",São Paulo,17,F,1,branca,1,2,privada,35104985.0,São Paulo,1,1,1,1,698.6,681.7,699.2,719.5,Inglês,1.0,160.0,200.0,200.0,160.0,180.0,900.0,Sim
